DATE,WORKOUT,EXERCISE,MUSCLE,SET,NB_REPS,WEIGHT
2023-06-11,Legs,Leg curl allongé,Legs,4,6,45.0
2023-06-11,Legs,Adducteurs,Legs,1,10,59.0
2023-06-11,Legs,Adducteurs,Legs,2,4,66.0
2023-06-11,Legs,Extension mollet debout,Legs,1,13,70.0
2023-06-11,Legs,Extension mollet debout,Legs,2,12,75.0
2023-06-11,Legs,Extension mollet debout,Legs,3,9,75.0
2023-06-11,Legs,Leg extension,Legs,1,13,52.0
2023-06-11,Legs,Leg extension,Legs,2,9,59.0
2023-06-11,Legs,Leg extension,Legs,3,8,59.0
2023-06-16,Chest / Shoulders / Triceps,Développé couché,Chest,1,9,54.0
2023-06-16,Chest / Shoulders / Triceps,Développé couché,Chest,2,8,58.0
2023-06-16,Chest / Shoulders / Triceps,Développé couché,Chest,3,7,58.0
2023-06-16,Chest / Shoulders / Triceps,Développé incliné,Chest,1,6,46.0
2023-06-16,Chest / Shoulders / Triceps,Développé incliné,Chest,2,8,46.0
2023-06-16,Chest / Shoulders / Triceps,Développé incliné,Chest,3,7,46.0
2023-06-16,Chest / Shoulders / Triceps,Développé décliné,Chest,1,9,48.0
2023-06-16,Chest / Shoulders / Triceps,Développé décliné,Chest,2,8,48.0
2023-06-16,Chest / Shoulders / Triceps,Développé décliné,Chest,3,7,48.0
2023-06-16,Chest / Shoulders / Triceps,Développé militaire haltères,Shoulders,1,7,18.0
2023-06-16,Chest / Shoulders / Triceps,Développé militaire haltères,Shoulders,2,5,18.0
2023-06-16,Chest / Shoulders / Triceps,Développé militaire haltères,Shoulders,3,5,18.0
2023-06-16,Chest / Shoulders / Triceps,Barre au front derriere la tête,Triceps,1,15,12.0
2023-06-16,Chest / Shoulders / Triceps,Barre au front derriere la tête,Triceps,2,14,14.0
2023-06-16,Chest / Shoulders / Triceps,Barre au front derriere la tête,Triceps,3,9,16.0
2023-06-16,Chest / Shoulders / Triceps,Incline dumbbell kickback,Triceps,1,12,6.0
2023-06-16,Chest / Shoulders / Triceps,Élévations latérales,Shoulders,1,13,10.0
2023-06-16,Chest / Shoulders / Triceps,Élévations latérales,Shoulders,2,7,12.0
2023-06-16,Chest / Shoulders / Triceps,Élévations latérales,Shoulders,3,6,12.0
2023-06-17,Legs,Squat,Legs,1,6,85.0
2023-06-17,Legs,Squat,Legs,2,10,85.0
2023-06-17,Legs,Squat,Legs,3,9,85.0
2023-06-17,Legs,Squat,Legs,4,10,65.0
2023-06-17,Legs,Dumbbell romanian deadlift,Legs,1,11,26.0
2023-06-17,Legs,Dumbbell romanian deadlift,Legs,2,9,26.0
2023-06-17,Legs,Dumbbell romanian deadlift,Legs,3,9,26.0
2023-06-17,Legs,Leg curl allongé,Legs,1,11,36.0
2023-06-17,Legs,Leg curl allongé,Legs,2,9,36.0
2023-06-17,Legs,Leg curl allongé,Legs,3,7,36.0
2023-06-17,Legs,Leg extension,Legs,1,14,59.0
2023-06-17,Legs,Leg extension,Legs,2,10,66.0
2023-06-17,Legs,Leg extension,Legs,3,8,66.0
2023-06-17,Legs,Extension mollet debout,Legs,1,9,80.0
2023-06-17,Legs,Extension mollet debout,Legs,2,8,80.0
2023-06-17,Legs,Extension mollet debout,Legs,3,10,80.0
2023-06-21,Back / Shoulders / Biceps,Tractions pronation,Back,1,10,0.0
2023-06-21,Back / Shoulders / Biceps,Tractions pronation,Back,2,9,0.0
2023-06-21,Back / Shoulders / Biceps,Tractions pronation,Back,3,8,0.0
2023-06-21,Back / Shoulders / Biceps,Tirage horizontal,Back,1,9,52.0
2023-06-21,Back / Shoulders / Biceps,Tirage horizontal,Back,2,10,52.0
2023-06-21,Back / Shoulders / Biceps,Tirage horizontal,Back,3,8,52.0
2023-06-21,Back / Shoulders / Biceps,Tirage vertical,Back,1,12,52.0
2023-06-21,Back / Shoulders / Biceps,Tirage vertical,Back,2,8,59.0
2023-06-21,Back / Shoulders / Biceps,Tirage vertical,Back,3,7,59.0
2023-06-21,Back / Shoulders / Biceps,Cable lat pullovers,Back,1,12,27.0
2023-06-21,Back / Shoulders / Biceps,Cable lat pullovers,Back,2,6,32.0
2023-06-21,Back / Shoulders / Biceps,Cable lat pullovers,Back,3,8,28.0
2023-06-21,Back / Shoulders / Biceps,Cable rear delt fly,Shoulders,1,10,10.0
2023-06-21,Back / Shoulders / Biceps,Cable rear delt fly,Shoulders,2,12,10.0
2023-06-21,Back / Shoulders / Biceps,Cable rear delt fly,Shoulders,3,10,11.0
2023-06-21,Back / Shoulders / Biceps,Curl marteau,Biceps,1,12,12.0
2023-06-21,Back / Shoulders / Biceps,Curl marteau,Biceps,2,7,12.0
2023-06-21,Back / Shoulders / Biceps,Curl marteau,Biceps,3,6,12.0
2023-06-21,Back / Shoulders / Biceps,Curl incliné haltères,Biceps,1,7,8.0
2023-06-21,Back / Shoulders / Biceps,Curl incliné haltères,Biceps,2,6,8.0
2023-06-21,Back / Shoulders / Biceps,Curl incliné haltères,Biceps,3,5,8.0
2023-06-22,Chest / Shoulders / Triceps,Cable crossover,Chest,1,10,14.0
2023-06-22,Chest / Shoulders / Triceps,Cable crossover,Chest,2,8,18.0
2023-06-22,Chest / Shoulders / Triceps,Développé couché avec haltères,Chest,1,8,26.0
2023-06-22,Chest / Shoulders / Triceps,Développé couché avec haltères,Chest,2,8,26.0
2023-06-22,Chest / Shoulders / Triceps,Développé couché avec haltères,Chest,3,6,26.0
2023-06-22,Chest / Shoulders / Triceps,Développé incliné avec haltères,Chest,1,8,22.0
2023-06-22,Chest / Shoulders / Triceps,Développé incliné avec haltères,Chest,2,7,22.0
2023-06-22,Chest / Shoulders / Triceps,Développé incliné avec haltères,Chest,3,7,22.0
2023-06-22,Chest / Shoulders / Triceps,Développé militaire haltères,Shoulders,1,8,18.0
2023-06-22,Chest / Shoulders / Triceps,Développé militaire haltères,Shoulders,2,8,18.0
2023-06-22,Chest / Shoulders / Triceps,Développé militaire haltères,Shoulders,3,6,18.0
2023-06-22,Chest / Shoulders / Triceps,Ecarté poulie basse,Chest,1,10,11.0
2023-06-22,Chest / Shoulders / Triceps,Ecarté poulie basse,Chest,2,9,11.0
2023-06-22,Chest / Shoulders / Triceps,Ecarté poulie basse,Chest,3,10,11.0
2023-06-22,Chest / Shoulders / Triceps,Overhead triceps extension,Triceps,1,11,25.0
2023-06-22,Chest / Shoulders / Triceps,Overhead triceps extension,Triceps,2,8,27.0
2023-06-22,Chest / Shoulders / Triceps,Overhead triceps extension,Triceps,3,7,27.0
2023-06-22,Chest / Shoulders / Triceps,Cable chest flies,Chest,1,10,14.0
2023-06-22,Chest / Shoulders / Triceps,Cable chest flies,Chest,2,8,18.0
2023-06-22,Chest / Shoulders / Triceps,Extension triceps poulie,Triceps,1,4,18.0
2023-06-22,Chest / Shoulders / Triceps,Extension triceps poulie,Triceps,2,9,14.0
2023-06-22,Chest / Shoulders / Triceps,Extension triceps poulie,Triceps,3,8,14.0
2023-06-22,Chest / Shoulders / Triceps,Élévations latérales,Shoulders,1,11,12.0
2023-06-22,Chest / Shoulders / Triceps,Élévations latérales,Shoulders,2,9,12.0
2023-06-22,Chest / Shoulders / Triceps,Élévations latérales,Shoulders,3,7,12.0
2023-06-24,Legs,Squat,Legs,1,11,80.0
2023-06-24,Legs,Squat,Legs,2,8,85.0
2023-06-24,Legs,Squat,Legs,3,5,85.0
2023-06-24,Legs,Presse à cuisses,Legs,1,11,100.0
2023-06-24,Legs,Presse à cuisses,Legs,2,8,110.0
2023-06-24,Legs,Presse à cuisses,Legs,3,9,110.0
2023-06-24,Legs,Leg curl allongé,Legs,1,10,30.0
2023-06-24,Legs,Leg curl allongé,Legs,2,9,30.0
2023-06-24,Legs,Leg curl allongé,Legs,3,7,30.0
2023-06-26,Back / Shoulders / Biceps,Tractions pronation,Back,1,11,0.0
2023-06-26,Back / Shoulders / Biceps,Tractions pronation,Back,2,9,0.0
2023-06-26,Back / Shoulders / Biceps,Tractions pronation,Back,3,7,0.0
2023-06-26,Back / Shoulders / Biceps,Tirage horizontal,Back,1,10,52.0
2023-06-26,Back / Shoulders / Biceps,Tirage horizontal,Back,2,9,52.0
2023-06-26,Back / Shoulders / Biceps,Tirage horizontal,Back,3,9,52.0
2023-06-26,Back / Shoulders / Biceps,Tirage vertical,Back,1,8,59.0
2023-06-26,Back / Shoulders / Biceps,Tirage vertical,Back,2,9,59.0
2023-06-26,Back / Shoulders / Biceps,Tirage vertical,Back,3,9,59.0
2023-06-26,Back / Shoulders / Biceps,Cable lat pullovers,Back,1,10,28.0
2023-06-26,Back / Shoulders / Biceps,Cable lat pullovers,Back,2,9,28.0
2023-06-26,Back / Shoulders / Biceps,Cable lat pullovers,Back,3,7,28.0
2023-06-26,Back / Shoulders / Biceps,Cable rear delt fly,Shoulders,1,12,11.0
2023-06-26,Back / Shoulders / Biceps,Cable rear delt fly,Shoulders,2,11,11.0
2023-06-26,Back / Shoulders / Biceps,Cable rear delt fly,Shoulders,3,10,11.0
2023-06-26,Back / Shoulders / Biceps,Curl marteau,Biceps,1,11,12.0
2023-06-26,Back / Shoulders / Biceps,Curl marteau,Biceps,2,7,12.0
2023-06-26,Back / Shoulders / Biceps,Curl marteau,Biceps,3,6,12.0
2023-06-26,Back / Shoulders / Biceps,Curl incliné haltères,Biceps,1,9,8.0
2023-06-26,Back / Shoulders / Biceps,Curl incliné haltères,Biceps,2,7,8.0
2023-06-26,Back / Shoulders / Biceps,Curl incliné haltères,Biceps,3,6,8.0
2023-07-01,Back / Shoulders / Biceps,Tractions pronation,Back,1,13,0.0
2023-07-01,Back / Shoulders / Biceps,Tractions pronation,Back,2,8,4.0
2023-07-01,Back / Shoulders / Biceps,Tractions pronation,Back,3,6,4.0
2023-07-01,Back / Shoulders / Biceps,Tirage horizontal,Back,1,12,52.0
2023-07-01,Back / Shoulders / Biceps,Tirage horizontal,Back,2,10,55.0
2023-07-01,Back / Shoulders / Biceps,Tirage horizontal,Back,3,8,59.0
2023-07-01,Back / Shoulders / Biceps,Tirage vertical,Back,1,11,41.0
2023-07-01,Back / Shoulders / Biceps,Tirage vertical,Back,2,10,45.0
2023-07-01,Back / Shoulders / Biceps,Tirage vertical,Back,3,9,45.0
2023-07-01,Back / Shoulders / Biceps,Cable lat pullovers,Back,1,10,27.0
2023-07-01,Back / Shoulders / Biceps,Cable lat pullovers,Back,2,10,29.0
2023-07-01,Back / Shoulders / Biceps,Cable lat pullovers,Back,3,10,32.0
2023-07-01,Back / Shoulders / Biceps,Cable rear delt fly,Shoulders,1,10,14.0
2023-07-01,Back / Shoulders / Biceps,Cable rear delt fly,Shoulders,2,10,14.0
2023-07-01,Back / Shoulders / Biceps,Cable rear delt fly,Shoulders,3,10,14.0
2023-07-01,Back / Shoulders / Biceps,Curl marteau à la poulie basse,Biceps,1,10,32.0
2023-07-01,Back / Shoulders / Biceps,Curl marteau à la poulie basse,Biceps,2,10,32.0
2023-07-01,Back / Shoulders / Biceps,Curl marteau à la poulie basse,Biceps,3,13,32.0
2023-07-01,Back / Shoulders / Biceps,Curl incliné haltères,Biceps,1,9,9.0
2023-07-01,Back / Shoulders / Biceps,Curl incliné haltères,Biceps,2,8,9.0
2023-07-01,Back / Shoulders / Biceps,Curl incliné haltères,Biceps,3,7,9.0
2023-07-02,Chest / Shoulders / Triceps,Développé couché,Chest,1,8,60.0
2023-07-02,Chest / Shoulders / Triceps,Développé couché,Chest,2,8,60.0
2023-07-02,Chest / Shoulders / Triceps,Développé couché,Chest,3,7,60.0
2023-07-02,Chest / Shoulders / Triceps,Développé incliné,Chest,1,11,46.0
2023-07-02,Chest / Shoulders / Triceps,Développé incliné,Chest,2,8,48.0
2023-07-02,Chest / Shoulders / Triceps,Développé incliné,Chest,3,9,48.0
2023-07-02,Chest / Shoulders / Triceps,Développé couché prise serrée,Triceps,1,5,48.0
2023-07-02,Chest / Shoulders / Triceps,Développé couché prise serrée,Triceps,2,13,40.0
2023-07-02,Chest / Shoulders / Triceps,Développé couché prise serrée,Triceps,3,7,44.0
2023-07-02,Chest / Shoulders / Triceps,Développé militaire haltères,Shoulders,1,7,18.0
2023-07-02,Chest / Shoulders / Triceps,Développé militaire haltères,Shoulders,2,5,18.0
2023-07-02,Chest / Shoulders / Triceps,Développé militaire haltères,Shoulders,3,5,16.0
2023-07-02,Chest / Shoulders / Triceps,Barre au front derriere la tête,Triceps,1,14,16.0
2023-07-02,Chest / Shoulders / Triceps,Barre au front derriere la tête,Triceps,2,10,18.0
2023-07-02,Chest / Shoulders / Triceps,Barre au front derriere la tête,Triceps,3,8,18.0
2023-07-02,Chest / Shoulders / Triceps,Élévations latérales,Shoulders,1,9,12.0
2023-07-02,Chest / Shoulders / Triceps,Élévations latérales,Shoulders,2,7,12.0
2023-07-02,Chest / Shoulders / Triceps,Élévations latérales,Shoulders,3,6,12.0
2023-07-05,Back / Shoulders / Biceps,Tractions pronation,Back,1,12,0.0
2023-07-05,Back / Shoulders / Biceps,Tractions pronation,Back,2,8,4.0
2023-07-05,Back / Shoulders / Biceps,Tractions pronation,Back,3,6,4.0
2023-07-05,Back / Shoulders / Biceps,Tirage horizontal,Back,1,8,59.0
2023-07-05,Back / Shoulders / Biceps,Tirage horizontal,Back,2,9,59.0
2023-07-05,Back / Shoulders / Biceps,Tirage horizontal,Back,3,8,59.0
2023-07-05,Back / Shoulders / Biceps,Tirage vertical,Back,1,12,59.0
2023-07-05,Back / Shoulders / Biceps,Tirage vertical,Back,2,10,59.0
2023-07-05,Back / Shoulders / Biceps,Tirage vertical,Back,3,8,59.0
2023-07-05,Back / Shoulders / Biceps,Cable lat pullovers,Back,1,10,28.0
2023-07-05,Back / Shoulders / Biceps,Cable lat pullovers,Back,2,9,28.0
2023-07-05,Back / Shoulders / Biceps,Cable lat pullovers,Back,3,9,28.0
2023-07-05,Back / Shoulders / Biceps,Cable rear delt fly,Shoulders,1,13,14.0
2023-07-05,Back / Shoulders / Biceps,Cable rear delt fly,Shoulders,2,10,14.0
2023-07-05,Back / Shoulders / Biceps,Cable rear delt fly,Shoulders,3,9,14.0
2023-07-05,Back / Shoulders / Biceps,Curl marteau à la poulie basse,Biceps,1,9,36.0
2023-07-05,Back / Shoulders / Biceps,Curl marteau à la poulie basse,Biceps,2,9,36.0
2023-07-05,Back / Shoulders / Biceps,Curl marteau à la poulie basse,Biceps,3,6,36.0
2023-07-05,Back / Shoulders / Biceps,Curl incliné haltères,Biceps,1,6,10.0
2023-07-05,Back / Shoulders / Biceps,Curl incliné haltères,Biceps,2,7,8.0
2023-07-05,Back / Shoulders / Biceps,Curl incliné haltères,Biceps,3,9,8.0
2023-07-07,Chest / Shoulders / Triceps,Développé couché barre guidée,Chest,1,9,60.0
2023-07-07,Chest / Shoulders / Triceps,Développé couché barre guidée,Chest,2,6,65.0
2023-07-07,Chest / Shoulders / Triceps,Développé couché barre guidée,Chest,3,5,65.0
2023-07-07,Chest / Shoulders / Triceps,Développé incliné barre guidée,Chest,1,10,50.0
2023-07-07,Chest / Shoulders / Triceps,Développé incliné barre guidée,Chest,2,6,55.0
2023-07-07,Chest / Shoulders / Triceps,Développé incliné barre guidée,Chest,3,5,55.0
2023-07-07,Chest / Shoulders / Triceps,Développé militaire haltères,Shoulders,1,9,20.0
2023-07-07,Chest / Shoulders / Triceps,Développé militaire haltères,Shoulders,2,8,20.0
2023-07-07,Chest / Shoulders / Triceps,Développé militaire haltères,Shoulders,3,8,20.0
2023-07-07,Chest / Shoulders / Triceps,Ecarté poulie basse,Chest,1,10,14.0
2023-07-07,Chest / Shoulders / Triceps,Ecarté poulie basse,Chest,2,10,14.0
2023-07-07,Chest / Shoulders / Triceps,Ecarté poulie basse,Chest,3,13,14.0
2023-07-07,Chest / Shoulders / Triceps,Barre au front derriere la tête,Triceps,1,10,20.0
2023-07-07,Chest / Shoulders / Triceps,Barre au front derriere la tête,Triceps,2,10,20.0
2023-07-07,Chest / Shoulders / Triceps,Barre au front derriere la tête,Triceps,3,10,20.0
2023-07-07,Chest / Shoulders / Triceps,Extention triceps poulie unilatéral,Triceps,1,7,14.0
2023-07-07,Chest / Shoulders / Triceps,Extention triceps poulie unilatéral,Triceps,2,6,14.0
2023-07-07,Chest / Shoulders / Triceps,Extention triceps poulie unilatéral,Triceps,3,7,14.0
2023-07-07,Chest / Shoulders / Triceps,Élévations latérales,Shoulders,1,12,12.0
2023-07-07,Chest / Shoulders / Triceps,Élévations latérales,Shoulders,2,9,12.0
2023-07-07,Chest / Shoulders / Triceps,Élévations latérales,Shoulders,3,6,12.0
2023-07-07,Chest / Shoulders / Triceps,Élévations latérales,Shoulders,4,6,12.0
2023-07-08,Back / Shoulders / Biceps,Tractions pronation,Back,1,12,0.0
2023-07-08,Back / Shoulders / Biceps,Tractions pronation,Back,2,8,4.0
2023-07-08,Back / Shoulders / Biceps,Tractions pronation,Back,3,6,4.0
2023-07-08,Back / Shoulders / Biceps,Tirage horizontal,Back,1,9,59.0
2023-07-08,Back / Shoulders / Biceps,Tirage horizontal,Back,2,11,59.0
2023-07-08,Back / Shoulders / Biceps,Tirage horizontal,Back,3,9,61.0
2023-07-08,Back / Shoulders / Biceps,Tirage vertical,Back,1,11,45.0
2023-07-08,Back / Shoulders / Biceps,Tirage vertical,Back,2,11,45.0
2023-07-08,Back / Shoulders / Biceps,Tirage vertical,Back,3,9,45.0
2023-07-08,Back / Shoulders / Biceps,Cable lat pullovers,Back,1,12,32.0
2023-07-08,Back / Shoulders / Biceps,Cable lat pullovers,Back,2,10,36.0
2023-07-08,Back / Shoulders / Biceps,Cable lat pullovers,Back,3,9,36.0
2023-07-08,Back / Shoulders / Biceps,Curl marteau à la poulie basse,Biceps,1,13,36.0
2023-07-08,Back / Shoulders / Biceps,Curl marteau à la poulie basse,Biceps,2,11,38.0
2023-07-08,Back / Shoulders / Biceps,Curl marteau à la poulie basse,Biceps,3,10,38.0
2023-07-08,Back / Shoulders / Biceps,Cable rear delt fly,Shoulders,1,10,14.0
2023-07-08,Back / Shoulders / Biceps,Cable rear delt fly,Shoulders,2,9,14.0
2023-07-08,Back / Shoulders / Biceps,Cable rear delt fly,Shoulders,3,10,14.0
2023-07-08,Back / Shoulders / Biceps,Curl incliné haltères,Biceps,1,13,9.0
2023-07-08,Back / Shoulders / Biceps,Curl incliné haltères,Biceps,2,6,12.0
2023-07-08,Back / Shoulders / Biceps,Curl incliné haltères,Biceps,3,7,10.0
2023-07-08,Back / Shoulders / Biceps,Curl incliné haltères,Biceps,4,6,10.0
2023-07-09,Legs,Squat,Legs,1,11,85.0
2023-07-09,Legs,Squat,Legs,2,9,90.0
2023-07-09,Legs,Squat,Legs,3,5,90.0
2023-07-09,Legs,Presse à cuisses,Legs,1,11,100.0
2023-07-09,Legs,Presse à cuisses,Legs,2,9,100.0
2023-07-09,Legs,Presse à cuisses,Legs,3,10,100.0
2023-07-09,Legs,Leg curl allongé,Legs,1,14,45.0
2023-07-09,Legs,Leg curl allongé,Legs,2,9,50.0
2023-07-09,Legs,Leg extension,Legs,1,10,59.0
2023-07-09,Legs,Extension mollet debout,Legs,1,20,70.0
2023-07-09,Legs,Extension mollet debout,Legs,2,13,80.0
2023-07-09,Legs,Extension mollet debout,Legs,3,8,80.0
2023-07-11,Chest / Shoulders / Triceps,Développé couché barre guidée,Chest,1,9,65.0
2023-07-11,Chest / Shoulders / Triceps,Développé couché barre guidée,Chest,2,6,65.0
2023-07-11,Chest / Shoulders / Triceps,Développé couché barre guidée,Chest,3,7,65.0
2023-07-11,Chest / Shoulders / Triceps,Développé incliné barre guidée,Chest,1,7,55.0
2023-07-11,Chest / Shoulders / Triceps,Développé incliné barre guidée,Chest,2,8,55.0
2023-07-11,Chest / Shoulders / Triceps,Développé incliné barre guidée,Chest,3,7,55.0
2023-07-11,Chest / Shoulders / Triceps,Développé militaire haltères,Shoulders,1,10,18.0
2023-07-11,Chest / Shoulders / Triceps,Développé militaire haltères,Shoulders,2,7,20.0
2023-07-11,Chest / Shoulders / Triceps,Développé militaire haltères,Shoulders,3,7,20.0
2023-07-11,Chest / Shoulders / Triceps,Ecarté poulie basse,Chest,1,11,11.0
2023-07-11,Chest / Shoulders / Triceps,Ecarté poulie basse,Chest,2,11,11.0
2023-07-11,Chest / Shoulders / Triceps,Ecarté poulie basse,Chest,3,11,11.0
2023-07-11,Chest / Shoulders / Triceps,Barre au front derriere la tête,Triceps,1,12,20.0
2023-07-11,Chest / Shoulders / Triceps,Barre au front derriere la tête,Triceps,2,8,22.0
2023-07-11,Chest / Shoulders / Triceps,Barre au front derriere la tête,Triceps,3,8,22.0
2023-07-11,Chest / Shoulders / Triceps,Extension triceps poulie,Triceps,1,8,14.0
2023-07-11,Chest / Shoulders / Triceps,Extension triceps poulie,Triceps,2,8,14.0
2023-07-11,Chest / Shoulders / Triceps,Extension triceps poulie,Triceps,3,9,14.0
2023-07-11,Chest / Shoulders / Triceps,Élévations latérales,Shoulders,1,12,12.0
2023-07-11,Chest / Shoulders / Triceps,Élévations latérales,Shoulders,2,10,12.0
2023-07-11,Chest / Shoulders / Triceps,Élévations latérales,Shoulders,3,7,12.0
2023-07-12,Back / Shoulders / Biceps,Tractions pronation,Back,1,11,0.0
2023-07-12,Back / Shoulders / Biceps,Tractions pronation,Back,2,9,4.0
2023-07-12,Back / Shoulders / Biceps,Tractions pronation,Back,3,8,4.0
2023-07-12,Back / Shoulders / Biceps,Tirage horizontal,Back,1,11,59.0
2023-07-12,Back / Shoulders / Biceps,Tirage horizontal,Back,2,10,59.0
2023-07-12,Back / Shoulders / Biceps,Tirage horizontal,Back,3,10,59.0
2023-07-12,Back / Shoulders / Biceps,Tirage vertical,Back,1,12,59.0
2023-07-12,Back / Shoulders / Biceps,Tirage vertical,Back,2,12,59.0
2023-07-12,Back / Shoulders / Biceps,Tirage vertical,Back,3,10,59.0
2023-07-12,Back / Shoulders / Biceps,Cable lat pullovers,Back,1,14,28.0
2023-07-12,Back / Shoulders / Biceps,Cable lat pullovers,Back,2,9,36.0
2023-07-12,Back / Shoulders / Biceps,Cable lat pullovers,Back,3,9,36.0
2023-07-12,Back / Shoulders / Biceps,Cable rear delt fly,Shoulders,1,9,14.0
2023-07-12,Back / Shoulders / Biceps,Cable rear delt fly,Shoulders,2,10,14.0
2023-07-12,Back / Shoulders / Biceps,Cable rear delt fly,Shoulders,3,7,14.0
2023-07-12,Back / Shoulders / Biceps,Curl marteau à la poulie basse,Biceps,1,13,36.0
2023-07-12,Back / Shoulders / Biceps,Curl marteau à la poulie basse,Biceps,2,12,36.0
2023-07-12,Back / Shoulders / Biceps,Curl marteau à la poulie basse,Biceps,3,10,36.0
2023-07-12,Back / Shoulders / Biceps,Curl incliné haltères,Biceps,1,7,10.0
2023-07-12,Back / Shoulders / Biceps,Curl incliné haltères,Biceps,2,8,8.0
2023-07-12,Back / Shoulders / Biceps,Curl incliné haltères,Biceps,3,8,8.0
2023-07-15,Chest / Shoulders / Triceps,Développé couché barre guidée,Chest,1,12,60.0
2023-07-15,Chest / Shoulders / Triceps,Développé couché barre guidée,Chest,2,6,65.0
2023-07-15,Chest / Shoulders / Triceps,Développé couché barre guidée,Chest,3,6,65.0
2023-07-15,Chest / Shoulders / Triceps,Développé incliné barre guidée,Chest,1,10,50.0
2023-07-15,Chest / Shoulders / Triceps,Développé incliné barre guidée,Chest,2,8,50.0
2023-07-15,Chest / Shoulders / Triceps,Développé incliné barre guidée,Chest,3,7,50.0
2023-07-15,Chest / Shoulders / Triceps,Développé militaire haltères,Shoulders,1,9,20.0
2023-07-15,Chest / Shoulders / Triceps,Développé militaire haltères,Shoulders,2,8,20.0
2023-07-15,Chest / Shoulders / Triceps,Développé militaire haltères,Shoulders,3,7,20.0
2023-07-15,Chest / Shoulders / Triceps,Ecarté poulie basse,Chest,1,11,14.0
2023-07-15,Chest / Shoulders / Triceps,Ecarté poulie basse,Chest,2,9,14.0
2023-07-15,Chest / Shoulders / Triceps,Ecarté poulie basse,Chest,3,10,14.0
2023-07-15,Chest / Shoulders / Triceps,Barre au front derriere la tête,Triceps,1,12,20.0
2023-07-15,Chest / Shoulders / Triceps,Barre au front derrière la tête incliné,Triceps,1,12,20.0
2023-07-15,Chest / Shoulders / Triceps,Barre au front derrière la tête incliné,Triceps,2,12,25.0
2023-07-15,Chest / Shoulders / Triceps,Extension triceps poulie,Triceps,1,10,27.0
2023-07-15,Chest / Shoulders / Triceps,Extension triceps poulie,Triceps,2,10,27.0
2023-07-15,Chest / Shoulders / Triceps,Extension triceps poulie,Triceps,3,8,27.0
2023-07-15,Chest / Shoulders / Triceps,Élévations latérales,Shoulders,1,12,12.0
2023-07-15,Chest / Shoulders / Triceps,Élévations latérales,Shoulders,2,10,12.0
2023-07-15,Chest / Shoulders / Triceps,Élévations latérales,Shoulders,3,7,12.0
2023-07-16,Back / Shoulders / Biceps,Tractions pronation,Back,1,7,10.0
2023-07-16,Back / Shoulders / Biceps,Tractions pronation,Back,2,6,10.0
2023-07-16,Back / Shoulders / Biceps,Tractions pronation,Back,3,7,5.0
2023-07-16,Back / Shoulders / Biceps,Tirage horizontal,Back,1,12,59.0
2023-07-16,Back / Shoulders / Biceps,Tirage horizontal,Back,2,10,61.0
2023-07-16,Back / Shoulders / Biceps,Tirage horizontal,Back,3,12,61.0
2023-07-16,Back / Shoulders / Biceps,Tirage vertical,Back,1,11,45.0
2023-07-16,Back / Shoulders / Biceps,Tirage vertical,Back,2,10,45.0
2023-07-16,Back / Shoulders / Biceps,Tirage vertical,Back,3,9,45.0
2023-07-16,Back / Shoulders / Biceps,Cable lat pullovers,Back,1,15,36.0
2023-07-16,Back / Shoulders / Biceps,Cable lat pullovers,Back,2,15,41.0
2023-07-16,Back / Shoulders / Biceps,Cable lat pullovers,Back,3,10,45.0
2023-07-16,Back / Shoulders / Biceps,Cable rear delt fly,Shoulders,1,13,14.0
2023-07-16,Back / Shoulders / Biceps,Cable rear delt fly,Shoulders,2,9,16.0
2023-07-16,Back / Shoulders / Biceps,Cable rear delt fly,Shoulders,3,7,16.0
2023-07-16,Back / Shoulders / Biceps,Curl marteau à la poulie basse,Biceps,1,11,38.0
2023-07-16,Back / Shoulders / Biceps,Curl marteau à la poulie basse,Biceps,2,11,38.0
2023-07-16,Back / Shoulders / Biceps,Curl marteau à la poulie basse,Biceps,3,11,38.0
2023-07-16,Back / Shoulders / Biceps,Curl pupitre,Biceps,1,13,25.0
2023-07-16,Back / Shoulders / Biceps,Curl pupitre,Biceps,2,13,25.0
2023-07-16,Back / Shoulders / Biceps,Curl pupitre,Biceps,3,9,25.0
2023-07-16,Back / Shoulders / Biceps,Curl pupitre,Biceps,4,7,25.0
2023-07-19,Chest / Shoulders / Triceps,Développé couché barre guidée,Chest,1,9,65.0
2023-07-19,Chest / Shoulders / Triceps,Développé couché barre guidée,Chest,2,7,65.0
2023-07-19,Chest / Shoulders / Triceps,Développé couché barre guidée,Chest,3,6,65.0
2023-07-19,Chest / Shoulders / Triceps,Développé incliné barre guidée,Chest,1,7,55.0
2023-07-19,Chest / Shoulders / Triceps,Développé incliné barre guidée,Chest,2,9,55.0
2023-07-19,Chest / Shoulders / Triceps,Développé incliné barre guidée,Chest,3,7,55.0
2023-07-19,Chest / Shoulders / Triceps,Développé militaire haltères,Shoulders,1,9,20.0
2023-07-19,Chest / Shoulders / Triceps,Développé militaire haltères,Shoulders,2,8,20.0
2023-07-19,Chest / Shoulders / Triceps,Développé militaire haltères,Shoulders,3,8,20.0
2023-07-19,Chest / Shoulders / Triceps,Ecarté poulie basse,Chest,1,11,14.0
2023-07-19,Chest / Shoulders / Triceps,Ecarté poulie basse,Chest,2,11,14.0
2023-07-19,Chest / Shoulders / Triceps,Ecarté poulie basse,Chest,3,11,14.0
